Date,zone,centre,Price
23-09-98,2,INDORE,NA
23-09-98,2,MUMBAI,NA
23-09-98,2,NAGPUR,NA
23-09-98,2,JAIPUR,NA
23-09-98,2,JODHPUR,NA
23-09-98,3,GUWAHATI,NA
23-09-98,3,PATNA,NA
23-09-98,3,SHILLONG,NA
23-09-98,3,AIZAWL,NA
23-09-98,3,BHUBANESHWAR,NA
23-09-98,3,CUTTACK,NA
23-09-98,3,KOLKATA,NA
23-09-98,3,AGARTALA,NA
23-09-98,4,HYDERABAD,NA
23-09-98,4,VIJAYAWADA,NA
23-09-98,4,BANGALORE,NA
23-09-98,4,THIRUVANANTHAPURAM,NA
23-09-98,4,ERNAKULAM,NA
23-09-98,4,CHENNAI,NA
23-09-98,4,MADURAI,NA
23-09-98,4,PONDICHERRY,NA
30-09-98,1,HISAR,NA
30-09-98,1,KARNAL,NA
30-09-98,1,SHIMLA,NA
30-09-98,1,MANDI,NA
30-09-98,1,AMRITSAR,NA
30-09-98,1,LUDHIANA,NA
30-09-98,1,LUCKNOW,NA
30-09-98,1,KANPUR,NA
30-09-98,1,CHANDIGARH,NA
30-09-98,1,DELHI,NA
30-09-98,2,AHMEDABAD,NA
30-09-98,2,RAJKOT,NA
30-09-98,2,PANAJI,NA
30-09-98,2,BHOPAL,NA
30-09-98,2,INDORE,NA
30-09-98,2,MUMBAI,NA
30-09-98,2,NAGPUR,NA
30-09-98,2,JAIPUR,NA
30-09-98,2,JODHPUR,NA
30-09-98,3,GUWAHATI,NA
30-09-98,3,PATNA,NA
30-09-98,3,SHILLONG,NA
30-09-98,3,AIZAWL,NA
30-09-98,3,BHUBANESHWAR,NA
30-09-98,3,CUTTACK,NA
30-09-98,3,KOLKATA,NA
30-09-98,3,AGARTALA,NA
30-09-98,4,HYDERABAD,NA
30-09-98,4,VIJAYAWADA,NA
30-09-98,4,BANGALORE,NA
30-09-98,4,THIRUVANANTHAPURAM,NA
30-09-98,4,ERNAKULAM,NA
30-09-98,4,CHENNAI,NA
30-09-98,4,MADURAI,NA
30-09-98,4,PONDICHERRY,NA
07-10-98,1,HISAR,NA
07-10-98,1,KARNAL,NA
07-10-98,1,SHIMLA,NA
07-10-98,1,MANDI,NA
07-10-98,1,AMRITSAR,NA
07-10-98,1,LUDHIANA,NA
07-10-98,1,LUCKNOW,NA
07-10-98,1,KANPUR,NA
07-10-98,1,CHANDIGARH,NA
07-10-98,1,DELHI,NA
07-10-98,2,AHMEDABAD,NA
07-10-98,2,RAJKOT,NA
07-10-98,2,PANAJI,NA
07-10-98,2,BHOPAL,NA
07-10-98,2,INDORE,NA
07-10-98,2,MUMBAI,NA
07-10-98,2,NAGPUR,NA
07-10-98,2,JAIPUR,NA
07-10-98,2,JODHPUR,NA
07-10-98,3,GUWAHATI,NA
07-10-98,3,PATNA,NA
07-10-98,3,SHILLONG,NA
07-10-98,3,AIZAWL,NA
07-10-98,3,BHUBANESHWAR,NA
07-10-98,3,CUTTACK,NA
07-10-98,3,KOLKATA,NA
07-10-98,3,AGARTALA,NA
07-10-98,4,HYDERABAD,NA
07-10-98,4,VIJAYAWADA,NA
07-10-98,4,BANGALORE,NA
07-10-98,4,THIRUVANANTHAPURAM,NA
07-10-98,4,ERNAKULAM,NA
07-10-98,4,CHENNAI,NA
07-10-98,4,MADURAI,NA
07-10-98,4,PONDICHERRY,NA
14-10-98,1,HISAR,NA
14-10-98,1,KARNAL,NA
14-10-98,1,SHIMLA,NA
14-10-98,1,MANDI,NA
14-10-98,1,AMRITSAR,NA
14-10-98,1,LUDHIANA,NA
14-10-98,1,LUCKNOW,NA
14-10-98,1,KANPUR,NA
14-10-98,1,CHANDIGARH,NA
14-10-98,1,DELHI,NA
14-10-98,2,AHMEDABAD,NA
14-10-98,2,RAJKOT,NA
14-10-98,2,PANAJI,NA
14-10-98,2,BHOPAL,NA
14-10-98,2,INDORE,NA
14-10-98,2,MUMBAI,NA
14-10-98,2,NAGPUR,NA
14-10-98,2,JAIPUR,NA
14-10-98,2,JODHPUR,NA
14-10-98,3,GUWAHATI,NA
14-10-98,3,PATNA,NA
14-10-98,3,SHILLONG,NA
14-10-98,3,AIZAWL,NA
14-10-98,3,BHUBANESHWAR,NA
14-10-98,3,CUTTACK,NA
14-10-98,3,KOLKATA,NA
14-10-98,3,AGARTALA,NA
14-10-98,4,HYDERABAD,NA
14-10-98,4,VIJAYAWADA,NA
14-10-98,4,BANGALORE,NA
14-10-98,4,THIRUVANANTHAPURAM,NA
14-10-98,4,ERNAKULAM,NA
14-10-98,4,CHENNAI,NA
14-10-98,4,MADURAI,NA
14-10-98,4,PONDICHERRY,NA
21-10-98,1,HISAR,NA
21-10-98,1,KARNAL,NA
21-10-98,1,SHIMLA,NA
21-10-98,1,MANDI,NA
21-10-98,1,AMRITSAR,NA
21-10-98,1,LUDHIANA,NA
21-10-98,1,LUCKNOW,NA
21-10-98,1,KANPUR,NA
21-10-98,1,CHANDIGARH,NA
21-10-98,1,DELHI,NA
21-10-98,2,AHMEDABAD,NA
21-10-98,2,RAJKOT,NA
21-10-98,2,PANAJI,NA
21-10-98,2,BHOPAL,NA
21-10-98,2,INDORE,NA
21-10-98,2,MUMBAI,NA
21-10-98,2,NAGPUR,NA
21-10-98,2,JAIPUR,NA
21-10-98,2,JODHPUR,NA
21-10-98,3,GUWAHATI,NA
21-10-98,3,PATNA,NA
21-10-98,3,SHILLONG,NA
21-10-98,3,AIZAWL,NA
21-10-98,3,BHUBANESHWAR,NA
21-10-98,3,CUTTACK,NA
21-10-98,3,KOLKATA,NA
21-10-98,3,AGARTALA,NA
21-10-98,4,HYDERABAD,NA
21-10-98,4,VIJAYAWADA,NA
21-10-98,4,BANGALORE,NA
21-10-98,4,THIRUVANANTHAPURAM,NA
21-10-98,4,ERNAKULAM,NA
21-10-98,4,CHENNAI,NA
21-10-98,4,MADURAI,NA
21-10-98,4,PONDICHERRY,NA
28-10-98,1,HISAR,NA
28-10-98,1,KARNAL,NA
28-10-98,1,SHIMLA,NA
28-10-98,1,MANDI,NA
28-10-98,1,AMRITSAR,NA
28-10-98,1,LUDHIANA,NA
28-10-98,1,LUCKNOW,NA
28-10-98,1,KANPUR,NA
28-10-98,1,CHANDIGARH,NA
28-10-98,1,DELHI,NA
28-10-98,2,AHMEDABAD,NA
28-10-98,2,RAJKOT,NA
28-10-98,2,PANAJI,NA
28-10-98,2,BHOPAL,NA
28-10-98,2,INDORE,NA
28-10-98,2,MUMBAI,NA
28-10-98,2,NAGPUR,NA
28-10-98,2,JAIPUR,NA
28-10-98,2,JODHPUR,NA
28-10-98,3,GUWAHATI,NA
28-10-98,3,PATNA,NA
28-10-98,3,SHILLONG,NA
28-10-98,3,AIZAWL,NA
28-10-98,3,BHUBANESHWAR,NA
28-10-98,3,CUTTACK,NA
28-10-98,3,KOLKATA,NA
28-10-98,3,AGARTALA,NA
28-10-98,4,HYDERABAD,NA
28-10-98,4,VIJAYAWADA,NA
28-10-98,4,BANGALORE,NA
28-10-98,4,THIRUVANANTHAPURAM,NA
28-10-98,4,ERNAKULAM,NA
28-10-98,4,CHENNAI,NA
28-10-98,4,MADURAI,NA
28-10-98,4,PONDICHERRY,NA
04-11-98,1,HISAR,NA
04-11-98,1,KARNAL,NA
04-11-98,1,SHIMLA,NA
04-11-98,1,MANDI,NA
04-11-98,1,AMRITSAR,NA
04-11-98,1,LUDHIANA,NA
04-11-98,1,LUCKNOW,NA
04-11-98,1,KANPUR,NA
04-11-98,1,CHANDIGARH,NA
04-11-98,1,DELHI,NA
04-11-98,2,AHMEDABAD,NA
04-11-98,2,RAJKOT,NA
04-11-98,2,PANAJI,NA
04-11-98,2,BHOPAL,NA
04-11-98,2,INDORE,NA
04-11-98,2,MUMBAI,NA
04-11-98,2,NAGPUR,NA
04-11-98,2,JAIPUR,NA
04-11-98,2,JODHPUR,NA
04-11-98,3,GUWAHATI,NA
04-11-98,3,PATNA,NA
04-11-98,3,SHILLONG,NA
04-11-98,3,AIZAWL,NA
04-11-98,3,BHUBANESHWAR,NA
04-11-98,3,CUTTACK,NA
04-11-98,3,KOLKATA,NA
04-11-98,3,AGARTALA,NA
04-11-98,4,HYDERABAD,NA
04-11-98,4,VIJAYAWADA,NA
04-11-98,4,BANGALORE,NA
04-11-98,4,THIRUVANANTHAPURAM,NA
04-11-98,4,ERNAKULAM,NA
04-11-98,4,CHENNAI,NA
04-11-98,4,MADURAI,NA
04-11-98,4,PONDICHERRY,NA
11-11-98,1,HISAR,NA
11-11-98,1,KARNAL,NA
11-11-98,1,SHIMLA,NA
11-11-98,1,MANDI,NA
11-11-98,1,AMRITSAR,NA
11-11-98,1,LUDHIANA,NA
11-11-98,1,LUCKNOW,NA
11-11-98,1,KANPUR,NA
11-11-98,1,CHANDIGARH,NA
11-11-98,1,DELHI,NA
11-11-98,2,AHMEDABAD,NA
11-11-98,2,RAJKOT,NA
11-11-98,2,PANAJI,NA
11-11-98,2,BHOPAL,NA
11-11-98,2,INDORE,NA
11-11-98,2,MUMBAI,NA
11-11-98,2,NAGPUR,NA
11-11-98,2,JAIPUR,NA
11-11-98,2,JODHPUR,NA
11-11-98,3,GUWAHATI,NA
11-11-98,3,PATNA,NA
11-11-98,3,SHILLONG,NA
11-11-98,3,AIZAWL,NA
11-11-98,3,BHUBANESHWAR,NA
11-11-98,3,CUTTACK,NA
11-11-98,3,KOLKATA,NA
11-11-98,3,AGARTALA,NA
11-11-98,4,HYDERABAD,NA
11-11-98,4,VIJAYAWADA,NA
11-11-98,4,BANGALORE,NA
11-11-98,4,THIRUVANANTHAPURAM,NA
11-11-98,4,ERNAKULAM,NA
11-11-98,4,CHENNAI,NA
11-11-98,4,MADURAI,NA
11-11-98,4,PONDICHERRY,NA
18-11-98,1,HISAR,NA
18-11-98,1,KARNAL,NA
18-11-98,1,SHIMLA,NA
18-11-98,1,MANDI,NA
18-11-98,1,AMRITSAR,NA
18-11-98,1,LUDHIANA,NA
18-11-98,1,LUCKNOW,NA
18-11-98,1,KANPUR,NA
18-11-98,1,CHANDIGARH,NA
18-11-98,1,DELHI,NA
18-11-98,2,AHMEDABAD,NA
18-11-98,2,RAJKOT,NA
18-11-98,2,PANAJI,NA
18-11-98,2,BHOPAL,NA
18-11-98,2,INDORE,NA
18-11-98,2,MUMBAI,NA
18-11-98,2,NAGPUR,NA
18-11-98,2,JAIPUR,NA
18-11-98,2,JODHPUR,NA
18-11-98,3,GUWAHATI,NA
18-11-98,3,PATNA,NA
18-11-98,3,SHILLONG,NA
18-11-98,3,AIZAWL,NA
18-11-98,3,BHUBANESHWAR,NA
18-11-98,3,CUTTACK,NA
18-11-98,3,KOLKATA,NA
18-11-98,3,AGARTALA,NA
18-11-98,4,HYDERABAD,NA
18-11-98,4,VIJAYAWADA,NA
18-11-98,4,BANGALORE,NA
18-11-98,4,THIRUVANANTHAPURAM,NA
18-11-98,4,ERNAKULAM,NA
18-11-98,4,CHENNAI,NA
18-11-98,4,MADURAI,NA
18-11-98,4,PONDICHERRY,NA
25-11-98,1,HISAR,NA
25-11-98,1,KARNAL,NA
25-11-98,1,SHIMLA,NA
25-11-98,1,MANDI,NA
25-11-98,1,AMRITSAR,NA
25-11-98,1,LUDHIANA,NA
25-11-98,1,LUCKNOW,NA
25-11-98,1,KANPUR,NA
25-11-98,1,CHANDIGARH,NA
25-11-98,1,DELHI,NA
25-11-98,2,AHMEDABAD,NA
25-11-98,2,RAJKOT,NA
25-11-98,2,PANAJI,NA
25-11-98,2,BHOPAL,NA
25-11-98,2,INDORE,NA
25-11-98,2,MUMBAI,NA
25-11-98,2,NAGPUR,NA
25-11-98,2,JAIPUR,NA
25-11-98,2,JODHPUR,NA
25-11-98,3,GUWAHATI,NA
25-11-98,3,PATNA,NA
25-11-98,3,SHILLONG,NA
25-11-98,3,AIZAWL,NA
25-11-98,3,BHUBANESHWAR,NA
25-11-98,3,CUTTACK,NA
25-11-98,3,KOLKATA,NA
25-11-98,3,AGARTALA,NA
25-11-98,4,HYDERABAD,NA
25-11-98,4,VIJAYAWADA,NA
25-11-98,4,BANGALORE,NA
25-11-98,4,THIRUVANANTHAPURAM,NA
25-11-98,4,ERNAKULAM,NA
25-11-98,4,CHENNAI,NA
25-11-98,4,MADURAI,NA
25-11-98,4,PONDICHERRY,NA
02-12-98,1,HISAR,NA
02-12-98,1,KARNAL,NA
02-12-98,1,SHIMLA,NA
02-12-98,1,MANDI,NA
02-12-98,1,AMRITSAR,NA
02-12-98,1,LUDHIANA,NA
02-12-98,1,LUCKNOW,NA
02-12-98,1,KANPUR,NA
02-12-98,1,CHANDIGARH,NA
02-12-98,1,DELHI,NA
02-12-98,2,AHMEDABAD,NA
02-12-98,2,RAJKOT,NA
02-12-98,2,PANAJI,NA
02-12-98,2,BHOPAL,NA
02-12-98,2,INDORE,NA
02-12-98,2,MUMBAI,NA
02-12-98,2,NAGPUR,NA
02-12-98,2,JAIPUR,NA
02-12-98,2,JODHPUR,NA
02-12-98,3,GUWAHATI,NA
02-12-98,3,PATNA,NA
02-12-98,3,SHILLONG,NA
02-12-98,3,AIZAWL,NA
02-12-98,3,BHUBANESHWAR,NA
02-12-98,3,CUTTACK,NA
02-12-98,3,KOLKATA,NA
02-12-98,3,AGARTALA,NA
02-12-98,4,HYDERABAD,NA
02-12-98,4,VIJAYAWADA,NA
02-12-98,4,BANGALORE,NA
02-12-98,4,THIRUVANANTHAPURAM,NA
02-12-98,4,ERNAKULAM,NA
02-12-98,4,CHENNAI,NA
02-12-98,4,MADURAI,NA
02-12-98,4,PONDICHERRY,NA
09-12-98,1,HISAR,NA
09-12-98,1,KARNAL,NA
09-12-98,1,SHIMLA,NA
09-12-98,1,MANDI,NA
09-12-98,1,AMRITSAR,NA
09-12-98,1,LUDHIANA,NA
09-12-98,1,LUCKNOW,NA
09-12-98,1,KANPUR,NA
09-12-98,1,CHANDIGARH,NA
09-12-98,1,DELHI,NA
09-12-98,2,AHMEDABAD,NA
09-12-98,2,RAJKOT,NA
09-12-98,2,PANAJI,NA
09-12-98,2,BHOPAL,NA
09-12-98,2,INDORE,NA
09-12-98,2,MUMBAI,NA
09-12-98,2,NAGPUR,NA
09-12-98,2,JAIPUR,NA
09-12-98,2,JODHPUR,NA
09-12-98,3,GUWAHATI,NA
09-12-98,3,PATNA,NA
09-12-98,3,SHILLONG,NA
09-12-98,3,AIZAWL,NA
09-12-98,3,BHUBANESHWAR,NA
09-12-98,3,CUTTACK,NA
09-12-98,3,KOLKATA,NA
09-12-98,3,AGARTALA,NA
09-12-98,4,HYDERABAD,NA
09-12-98,4,VIJAYAWADA,NA
09-12-98,4,BANGALORE,NA
09-12-98,4,THIRUVANANTHAPURAM,NA
09-12-98,4,ERNAKULAM,NA
09-12-98,4,CHENNAI,NA
09-12-98,4,MADURAI,NA
09-12-98,4,PONDICHERRY,NA
16-12-98,1,HISAR,NA
16-12-98,1,KARNAL,NA
16-12-98,1,SHIMLA,NA
16-12-98,1,MANDI,NA
16-12-98,1,AMRITSAR,NA
16-12-98,1,LUDHIANA,NA
16-12-98,1,LUCKNOW,NA
16-12-98,1,KANPUR,NA
16-12-98,1,CHANDIGARH,NA
16-12-98,1,DELHI,NA
16-12-98,2,AHMEDABAD,NA
16-12-98,2,RAJKOT,NA
16-12-98,2,PANAJI,NA
16-12-98,2,BHOPAL,NA
16-12-98,2,INDORE,NA
16-12-98,2,MUMBAI,NA
16-12-98,2,NAGPUR,NA
16-12-98,2,JAIPUR,NA
16-12-98,2,JODHPUR,NA
16-12-98,3,GUWAHATI,NA
16-12-98,3,PATNA,NA
16-12-98,3,SHILLONG,NA
16-12-98,3,AIZAWL,NA
16-12-98,3,BHUBANESHWAR,NA
16-12-98,3,CUTTACK,NA
16-12-98,3,KOLKATA,NA
16-12-98,3,AGARTALA,NA
16-12-98,4,HYDERABAD,NA
16-12-98,4,VIJAYAWADA,NA
16-12-98,4,BANGALORE,NA
16-12-98,4,THIRUVANANTHAPURAM,NA
16-12-98,4,ERNAKULAM,NA
16-12-98,4,CHENNAI,NA
16-12-98,4,MADURAI,NA
16-12-98,4,PONDICHERRY,NA
23-12-98,1,KARNAL,NA
23-12-98,1,SHIMLA,NA
23-12-98,1,MANDI,NA
23-12-98,1,AMRITSAR,NA
23-12-98,1,LUDHIANA,NA
23-12-98,1,LUCKNOW,NA
23-12-98,1,KANPUR,NA
23-12-98,1,CHANDIGARH,NA
23-12-98,1,DELHI,NA
23-12-98,1,HISAR,NA
23-12-98,2,AHMEDABAD,NA
23-12-98,2,RAJKOT,NA
23-12-98,2,PANAJI,NA
23-12-98,2,BHOPAL,NA
23-12-98,2,INDORE,NA
23-12-98,2,MUMBAI,NA
23-12-98,2,NAGPUR,NA
23-12-98,2,JAIPUR,NA
23-12-98,2,JODHPUR,NA
23-12-98,3,GUWAHATI,NA
23-12-98,3,PATNA,NA
23-12-98,3,SHILLONG,NA
23-12-98,3,AIZAWL,NA
23-12-98,3,BHUBANESHWAR,NA
23-12-98,3,CUTTACK,NA
23-12-98,3,KOLKATA,NA
23-12-98,3,AGARTALA,NA
23-12-98,4,HYDERABAD,NA
23-12-98,4,VIJAYAWADA,NA
23-12-98,4,BANGALORE,NA
23-12-98,4,THIRUVANANTHAPURAM,NA
23-12-98,4,ERNAKULAM,NA
23-12-98,4,CHENNAI,NA
23-12-98,4,MADURAI,NA
23-12-98,4,PONDICHERRY,NA
30-12-98,1,HISAR,NA
30-12-98,1,KARNAL,NA
30-12-98,1,SHIMLA,NA
30-12-98,1,MANDI,NA
30-12-98,1,AMRITSAR,NA
30-12-98,1,LUDHIANA,NA
30-12-98,1,LUCKNOW,NA
30-12-98,1,KANPUR,NA
30-12-98,1,CHANDIGARH,NA
30-12-98,1,DELHI,NA
30-12-98,2,AHMEDABAD,NA
30-12-98,2,RAJKOT,NA
30-12-98,2,PANAJI,NA
30-12-98,2,BHOPAL,NA
30-12-98,2,INDORE,NA
30-12-98,2,MUMBAI,NA
30-12-98,2,NAGPUR,NA
30-12-98,2,JAIPUR,NA
30-12-98,2,JODHPUR,NA
30-12-98,3,GUWAHATI,NA
30-12-98,3,PATNA,NA
30-12-98,3,SHILLONG,NA
30-12-98,3,AIZAWL,NA
30-12-98,3,BHUBANESHWAR,NA
30-12-98,3,CUTTACK,NA
30-12-98,3,KOLKATA,NA
30-12-98,3,AGARTALA,NA
30-12-98,4,HYDERABAD,NA
30-12-98,4,VIJAYAWADA,NA
30-12-98,4,BANGALORE,NA
30-12-98,4,THIRUVANANTHAPURAM,NA
30-12-98,4,ERNAKULAM,NA
30-12-98,4,CHENNAI,NA
30-12-98,4,MADURAI,NA
30-12-98,4,PONDICHERRY,NA
06-01-99,1,HISAR,NA
06-01-99,1,KARNAL,NA
06-01-99,1,SHIMLA,NA
06-01-99,1,MANDI,NA
06-01-99,1,AMRITSAR,NA
06-01-99,1,LUDHIANA,NA
06-01-99,1,LUCKNOW,NA
06-01-99,1,KANPUR,NA
06-01-99,1,DELHI,NA
06-01-99,1,CHANDIGARH,NA
06-01-99,2,AHMEDABAD,NA
06-01-99,2,RAJKOT,NA
06-01-99,2,PANAJI,NA
06-01-99,2,BHOPAL,NA
06-01-99,2,INDORE,NA
06-01-99,2,MUMBAI,NA
06-01-99,2,NAGPUR,NA
06-01-99,2,JAIPUR,NA
06-01-99,2,JODHPUR,NA
06-01-99,3,GUWAHATI,NA
06-01-99,3,PATNA,NA
06-01-99,3,SHILLONG,NA
06-01-99,3,AIZAWL,NA
06-01-99,3,BHUBANESHWAR,NA
06-01-99,3,CUTTACK,NA
06-01-99,3,KOLKATA,NA
06-01-99,3,AGARTALA,NA
06-01-99,4,HYDERABAD,NA
06-01-99,4,VIJAYAWADA,NA
06-01-99,4,BANGALORE,NA
06-01-99,4,THIRUVANANTHAPURAM,NA
06-01-99,4,ERNAKULAM,NA
06-01-99,4,CHENNAI,NA
06-01-99,4,MADURAI,NA
06-01-99,4,PONDICHERRY,NA
13-01-99,1,HISAR,NA
13-01-99,1,KARNAL,NA
13-01-99,1,SHIMLA,NA
13-01-99,1,MANDI,NA
13-01-99,1,AMRITSAR,NA
13-01-99,1,LUDHIANA,NA
13-01-99,1,LUCKNOW,NA
13-01-99,1,KANPUR,NA
13-01-99,1,CHANDIGARH,NA
13-01-99,1,DELHI,NA
13-01-99,2,AHMEDABAD,NA
13-01-99,2,RAJKOT,NA
13-01-99,2,PANAJI,NA
13-01-99,2,BHOPAL,NA
13-01-99,2,INDORE,NA
13-01-99,2,MUMBAI,NA
13-01-99,2,NAGPUR,NA
13-01-99,2,JAIPUR,NA
13-01-99,2,JODHPUR,NA
13-01-99,3,GUWAHATI,NA
13-01-99,3,PATNA,NA
13-01-99,3,SHILLONG,NA
13-01-99,3,AIZAWL,NA
13-01-99,3,BHUBANESHWAR,NA
13-01-99,3,CUTTACK,NA
13-01-99,3,KOLKATA,NA
13-01-99,3,AGARTALA,NA
13-01-99,4,HYDERABAD,NA
13-01-99,4,VIJAYAWADA,NA
13-01-99,4,BANGALORE,NA
13-01-99,4,THIRUVANANTHAPURAM,NA
13-01-99,4,ERNAKULAM,NA
13-01-99,4,CHENNAI,NA
13-01-99,4,MADURAI,NA
13-01-99,4,PONDICHERRY,NA
20-01-99,1,HISAR,NA
20-01-99,1,KARNAL,NA
20-01-99,1,SHIMLA,NA
20-01-99,1,MANDI,NA
20-01-99,1,AMRITSAR,NA
20-01-99,1,LUDHIANA,NA
20-01-99,1,LUCKNOW,NA
20-01-99,1,KANPUR,NA
20-01-99,1,CHANDIGARH,NA
20-01-99,1,DELHI,NA
20-01-99,2,AHMEDABAD,NA
20-01-99,2,RAJKOT,NA
20-01-99,2,PANAJI,NA
20-01-99,2,BHOPAL,NA
20-01-99,2,INDORE,NA
20-01-99,2,MUMBAI,NA
20-01-99,2,NAGPUR,NA
20-01-99,2,JAIPUR,NA
20-01-99,2,JODHPUR,NA
20-01-99,3,GUWAHATI,NA
20-01-99,3,PATNA,NA
20-01-99,3,SHILLONG,NA
20-01-99,3,AIZAWL,NA
20-01-99,3,BHUBANESHWAR,NA
20-01-99,3,CUTTACK,NA
20-01-99,3,KOLKATA,NA
20-01-99,3,AGARTALA,NA
20-01-99,4,HYDERABAD,NA
20-01-99,4,VIJAYAWADA,NA
20-01-99,4,BANGALORE,NA
20-01-99,4,THIRUVANANTHAPURAM,NA
20-01-99,4,ERNAKULAM,NA
20-01-99,4,CHENNAI,NA
20-01-99,4,MADURAI,NA
20-01-99,4,PONDICHERRY,NA
27-01-99,1,HISAR,NA
27-01-99,1,KARNAL,NA
27-01-99,1,SHIMLA,NA
27-01-99,1,MANDI,NA
27-01-99,1,AMRITSAR,NA
27-01-99,1,LUDHIANA,NA
27-01-99,1,LUCKNOW,NA
27-01-99,1,KANPUR,NA
27-01-99,1,CHANDIGARH,NA
27-01-99,1,DELHI,NA
27-01-99,2,AHMEDABAD,NA
27-01-99,2,RAJKOT,NA
27-01-99,2,PANAJI,NA
27-01-99,2,BHOPAL,NA
27-01-99,2,INDORE,NA
27-01-99,2,MUMBAI,NA
27-01-99,2,NAGPUR,NA
27-01-99,2,JAIPUR,NA
27-01-99,2,JODHPUR,NA
27-01-99,3,GUWAHATI,NA
27-01-99,3,PATNA,NA
27-01-99,3,SHILLONG,NA
27-01-99,3,AIZAWL,NA
27-01-99,3,BHUBANESHWAR,NA
27-01-99,3,CUTTACK,NA
27-01-99,3,KOLKATA,NA
27-01-99,3,AGARTALA,NA
27-01-99,4,HYDERABAD,NA
27-01-99,4,VIJAYAWADA,NA
27-01-99,4,BANGALORE,NA
27-01-99,4,THIRUVANANTHAPURAM,NA
27-01-99,4,ERNAKULAM,NA
27-01-99,4,CHENNAI,NA
27-01-99,4,MADURAI,NA
27-01-99,4,PONDICHERRY,NA
03-02-99,1,HISAR,NA
03-02-99,1,KARNAL,NA
03-02-99,1,SHIMLA,NA
03-02-99,1,MANDI,NA
03-02-99,1,AMRITSAR,NA
03-02-99,1,LUDHIANA,NA
03-02-99,1,LUCKNOW,NA
03-02-99,1,KANPUR,NA
03-02-99,1,CHANDIGARH,NA
03-02-99,1,DELHI,NA
03-02-99,2,AHMEDABAD,NA
03-02-99,2,RAJKOT,NA
03-02-99,2,PANAJI,NA
03-02-99,2,BHOPAL,NA
03-02-99,2,INDORE,NA
03-02-99,2,MUMBAI,NA
03-02-99,2,NAGPUR,NA
03-02-99,2,JAIPUR,NA
03-02-99,2,JODHPUR,NA
03-02-99,3,GUWAHATI,NA
03-02-99,3,PATNA,NA
03-02-99,3,SHILLONG,NA
03-02-99,3,AIZAWL,NA
03-02-99,3,BHUBANESHWAR,NA
03-02-99,3,CUTTACK,NA
03-02-99,3,KOLKATA,NA
03-02-99,3,AGARTALA,NA
03-02-99,4,HYDERABAD,NA
03-02-99,4,VIJAYAWADA,NA
03-02-99,4,BANGALORE,NA
03-02-99,4,THIRUVANANTHAPURAM,NA
03-02-99,4,ERNAKULAM,NA
03-02-99,4,CHENNAI,NA
03-02-99,4,MADURAI,NA
03-02-99,4,PONDICHERRY,NA
10-02-99,1,HISAR,NA
10-02-99,1,KARNAL,NA
10-02-99,1,SHIMLA,NA
10-02-99,1,MANDI,NA
10-02-99,1,AMRITSAR,NA
10-02-99,1,LUDHIANA,NA
10-02-99,1,LUCKNOW,NA
10-02-99,1,KANPUR,NA
10-02-99,1,CHANDIGARH,NA
10-02-99,1,DELHI,NA
10-02-99,2,AHMEDABAD,NA
10-02-99,2,RAJKOT,NA
10-02-99,2,PANAJI,NA
10-02-99,2,BHOPAL,NA
10-02-99,2,INDORE,NA
10-02-99,2,MUMBAI,NA
10-02-99,2,NAGPUR,NA
10-02-99,2,JAIPUR,NA
10-02-99,2,JODHPUR,NA
10-02-99,3,GUWAHATI,NA
10-02-99,3,PATNA,NA
10-02-99,3,SHILLONG,NA
10-02-99,3,AIZAWL,NA
10-02-99,3,BHUBANESHWAR,NA
10-02-99,3,CUTTACK,NA
10-02-99,3,KOLKATA,NA
10-02-99,3,AGARTALA,NA
10-02-99,4,HYDERABAD,NA
10-02-99,4,VIJAYAWADA,NA
10-02-99,4,BANGALORE,NA
10-02-99,4,THIRUVANANTHAPURAM,NA
10-02-99,4,ERNAKULAM,NA
10-02-99,4,CHENNAI,NA
10-02-99,4,MADURAI,NA
10-02-99,4,PONDICHERRY,NA
17-02-99,1,HISAR,NA
17-02-99,1,KARNAL,NA
17-02-99,1,SHIMLA,NA
17-02-99,1,MANDI,NA
17-02-99,1,AMRITSAR,NA
17-02-99,1,LUDHIANA,NA
17-02-99,1,LUCKNOW,NA
17-02-99,1,KANPUR,NA
17-02-99,1,CHANDIGARH,NA
17-02-99,1,DELHI,NA
17-02-99,2,AHMEDABAD,NA
17-02-99,2,RAJKOT,NA
17-02-99,2,PANAJI,NA
17-02-99,2,BHOPAL,NA
17-02-99,2,INDORE,NA
17-02-99,2,MUMBAI,NA
17-02-99,2,NAGPUR,NA
17-02-99,2,JAIPUR,NA
17-02-99,2,JODHPUR,NA
17-02-99,3,GUWAHATI,NA
17-02-99,3,PATNA,NA
17-02-99,3,SHILLONG,NA
17-02-99,3,AIZAWL,NA
17-02-99,3,BHUBANESHWAR,NA
17-02-99,3,CUTTACK,NA
17-02-99,3,KOLKATA,NA
17-02-99,3,AGARTALA,NA
17-02-99,4,HYDERABAD,NA
17-02-99,4,VIJAYAWADA,NA
17-02-99,4,BANGALORE,NA
17-02-99,4,THIRUVANANTHAPURAM,NA
17-02-99,4,ERNAKULAM,NA
17-02-99,4,CHENNAI,NA
17-02-99,4,MADURAI,NA
17-02-99,4,PONDICHERRY,NA
24-02-99,1,HISAR,NA
24-02-99,1,KARNAL,NA
24-02-99,1,SHIMLA,NA
24-02-99,1,MANDI,NA
